"Date","Borough","Cases","Cases_Last_7_Days","Rate_Last_7_Days"
2020-06-13,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-14,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-15,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-16,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-17,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2020-06-18,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-06-19,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-06-20,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-06-21,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-06-22,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-06-23,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-06-24,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-25,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-26,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-27,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-28,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-29,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-06-30,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-01,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-02,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-03,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2020-07-04,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-05,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-06,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-07,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-08,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-09,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-10,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-11,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-12,"Bristol Bay plus Lake and Peninsula",2,2,82.6446280991735
2020-07-13,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-07-14,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-07-15,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-07-16,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-07-17,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-07-18,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-07-19,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2020-07-20,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-21,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-22,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-23,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-24,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-25,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-07-26,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-27,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-28,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-29,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-30,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-07-31,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-01,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-02,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-03,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-04,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-05,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-06,"Bristol Bay plus Lake and Peninsula",2,2,82.6446280991735
2020-08-07,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-08-08,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-08-09,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-08-10,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-08-11,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-08-12,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-08-13,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-14,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-15,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-16,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-17,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-18,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2020-08-19,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-08-20,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-08-21,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-08-22,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-08-23,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-08-24,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-08-25,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-26,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-27,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-28,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-29,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-30,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-08-31,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2020-09-01,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-09-02,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-09-03,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-09-04,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-09-05,"Bristol Bay plus Lake and Peninsula",3,4,165.289256198347
2020-09-06,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-09-07,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-09-08,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-09-09,"Bristol Bay plus Lake and Peninsula",3,6,247.933884297521
2020-09-10,"Bristol Bay plus Lake and Peninsula",1,7,289.256198347107
2020-09-11,"Bristol Bay plus Lake and Peninsula",0,7,289.256198347107
2020-09-12,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-09-13,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-09-14,"Bristol Bay plus Lake and Peninsula",1,5,206.611570247934
2020-09-15,"Bristol Bay plus Lake and Peninsula",1,6,247.933884297521
2020-09-16,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-09-17,"Bristol Bay plus Lake and Peninsula",2,4,165.289256198347
2020-09-18,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-09-19,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-09-20,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-09-21,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-09-22,"Bristol Bay plus Lake and Peninsula",1,3,123.96694214876
2020-09-23,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-09-24,"Bristol Bay plus Lake and Peninsula",1,2,82.6446280991735
2020-09-25,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-09-26,"Bristol Bay plus Lake and Peninsula",1,3,123.96694214876
2020-09-27,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-09-28,"Bristol Bay plus Lake and Peninsula",1,4,165.289256198347
2020-09-29,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-09-30,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-10-01,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-10-02,"Bristol Bay plus Lake and Peninsula",1,3,123.96694214876
2020-10-03,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-10-04,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-10-05,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-10-06,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-10-07,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-10-08,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-10-09,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-10-10,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2020-10-11,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-10-12,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-10-13,"Bristol Bay plus Lake and Peninsula",1,2,82.6446280991735
2020-10-14,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-10-15,"Bristol Bay plus Lake and Peninsula",1,3,123.96694214876
2020-10-16,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-10-17,"Bristol Bay plus Lake and Peninsula",1,3,123.96694214876
2020-10-18,"Bristol Bay plus Lake and Peninsula",1,4,165.289256198347
2020-10-19,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-10-20,"Bristol Bay plus Lake and Peninsula",3,6,247.933884297521
2020-10-21,"Bristol Bay plus Lake and Peninsula",0,6,247.933884297521
2020-10-22,"Bristol Bay plus Lake and Peninsula",0,5,206.611570247934
2020-10-23,"Bristol Bay plus Lake and Peninsula",0,5,206.611570247934
2020-10-24,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-10-25,"Bristol Bay plus Lake and Peninsula",1,4,165.289256198347
2020-10-26,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-10-27,"Bristol Bay plus Lake and Peninsula",1,2,82.6446280991735
2020-10-28,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-10-29,"Bristol Bay plus Lake and Peninsula",2,4,165.289256198347
2020-10-30,"Bristol Bay plus Lake and Peninsula",3,7,289.256198347107
2020-10-31,"Bristol Bay plus Lake and Peninsula",0,7,289.256198347107
2020-11-01,"Bristol Bay plus Lake and Peninsula",0,6,247.933884297521
2020-11-02,"Bristol Bay plus Lake and Peninsula",2,8,330.578512396694
2020-11-03,"Bristol Bay plus Lake and Peninsula",0,7,289.256198347107
2020-11-04,"Bristol Bay plus Lake and Peninsula",0,7,289.256198347107
2020-11-05,"Bristol Bay plus Lake and Peninsula",1,6,247.933884297521
2020-11-06,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-11-07,"Bristol Bay plus Lake and Peninsula",1,4,165.289256198347
2020-11-08,"Bristol Bay plus Lake and Peninsula",4,8,330.578512396694
2020-11-09,"Bristol Bay plus Lake and Peninsula",0,6,247.933884297521
2020-11-10,"Bristol Bay plus Lake and Peninsula",0,6,247.933884297521
2020-11-11,"Bristol Bay plus Lake and Peninsula",1,7,289.256198347107
2020-11-12,"Bristol Bay plus Lake and Peninsula",1,7,289.256198347107
2020-11-13,"Bristol Bay plus Lake and Peninsula",1,8,330.578512396694
2020-11-14,"Bristol Bay plus Lake and Peninsula",4,11,454.545454545455
2020-11-15,"Bristol Bay plus Lake and Peninsula",0,7,289.256198347107
2020-11-16,"Bristol Bay plus Lake and Peninsula",4,11,454.545454545455
2020-11-17,"Bristol Bay plus Lake and Peninsula",1,12,495.867768595041
2020-11-18,"Bristol Bay plus Lake and Peninsula",6,17,702.479338842975
2020-11-19,"Bristol Bay plus Lake and Peninsula",1,17,702.479338842975
2020-11-20,"Bristol Bay plus Lake and Peninsula",1,17,702.479338842975
2020-11-21,"Bristol Bay plus Lake and Peninsula",2,15,619.834710743802
2020-11-22,"Bristol Bay plus Lake and Peninsula",0,15,619.834710743802
2020-11-23,"Bristol Bay plus Lake and Peninsula",0,11,454.545454545455
2020-11-24,"Bristol Bay plus Lake and Peninsula",1,11,454.545454545455
2020-11-25,"Bristol Bay plus Lake and Peninsula",0,5,206.611570247934
2020-11-26,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-11-27,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-11-28,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-11-29,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-11-30,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-12-01,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2020-12-02,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-12-03,"Bristol Bay plus Lake and Peninsula",2,3,123.96694214876
2020-12-04,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-12-05,"Bristol Bay plus Lake and Peninsula",2,5,206.611570247934
2020-12-06,"Bristol Bay plus Lake and Peninsula",0,5,206.611570247934
2020-12-07,"Bristol Bay plus Lake and Peninsula",1,6,247.933884297521
2020-12-08,"Bristol Bay plus Lake and Peninsula",0,5,206.611570247934
2020-12-09,"Bristol Bay plus Lake and Peninsula",1,6,247.933884297521
2020-12-10,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2020-12-11,"Bristol Bay plus Lake and Peninsula",1,5,206.611570247934
2020-12-12,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-12-13,"Bristol Bay plus Lake and Peninsula",1,4,165.289256198347
2020-12-14,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-12-15,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2020-12-16,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-12-17,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-12-18,"Bristol Bay plus Lake and Peninsula",1,2,82.6446280991735
2020-12-19,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-12-20,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-12-21,"Bristol Bay plus Lake and Peninsula",1,2,82.6446280991735
2020-12-22,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-12-23,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-12-24,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2020-12-25,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-12-26,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-12-27,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2020-12-28,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-12-29,"Bristol Bay plus Lake and Peninsula",0,0,0
2020-12-30,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2020-12-31,"Bristol Bay plus Lake and Peninsula",2,3,123.96694214876
2021-01-01,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-02,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-03,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-04,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-05,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-06,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2021-01-07,"Bristol Bay plus Lake and Peninsula",3,3,123.96694214876
2021-01-08,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-09,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-10,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-11,"Bristol Bay plus Lake and Peninsula",1,4,165.289256198347
2021-01-12,"Bristol Bay plus Lake and Peninsula",0,4,165.289256198347
2021-01-13,"Bristol Bay plus Lake and Peninsula",1,5,206.611570247934
2021-01-14,"Bristol Bay plus Lake and Peninsula",1,3,123.96694214876
2021-01-15,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-16,"Bristol Bay plus Lake and Peninsula",5,8,330.578512396694
2021-01-17,"Bristol Bay plus Lake and Peninsula",1,9,371.900826446281
2021-01-18,"Bristol Bay plus Lake and Peninsula",0,8,330.578512396694
2021-01-19,"Bristol Bay plus Lake and Peninsula",0,8,330.578512396694
2021-01-20,"Bristol Bay plus Lake and Peninsula",0,7,289.256198347107
2021-01-21,"Bristol Bay plus Lake and Peninsula",1,7,289.256198347107
2021-01-22,"Bristol Bay plus Lake and Peninsula",1,8,330.578512396694
2021-01-23,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-01-24,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2021-01-25,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2021-01-26,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2021-01-27,"Bristol Bay plus Lake and Peninsula",0,2,82.6446280991735
2021-01-28,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2021-01-29,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-01-30,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-01-31,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-01,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-02,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-03,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-04,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-05,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2021-02-06,"Bristol Bay plus Lake and Peninsula",1,2,82.6446280991735
2021-02-07,"Bristol Bay plus Lake and Peninsula",1,3,123.96694214876
2021-02-08,"Bristol Bay plus Lake and Peninsula",1,4,165.289256198347
2021-02-09,"Bristol Bay plus Lake and Peninsula",2,6,247.933884297521
2021-02-10,"Bristol Bay plus Lake and Peninsula",0,6,247.933884297521
2021-02-11,"Bristol Bay plus Lake and Peninsula",2,8,330.578512396694
2021-02-12,"Bristol Bay plus Lake and Peninsula",0,7,289.256198347107
2021-02-13,"Bristol Bay plus Lake and Peninsula",1,7,289.256198347107
2021-02-14,"Bristol Bay plus Lake and Peninsula",0,6,247.933884297521
2021-02-15,"Bristol Bay plus Lake and Peninsula",0,5,206.611570247934
2021-02-16,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-02-17,"Bristol Bay plus Lake and Peninsula",0,3,123.96694214876
2021-02-18,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2021-02-19,"Bristol Bay plus Lake and Peninsula",0,1,41.3223140495868
2021-02-20,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-21,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-22,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-23,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-24,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-25,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-26,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-27,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-02-28,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-01,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-02,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-03,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-04,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-05,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-06,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-07,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-08,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-09,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-10,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-11,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-12,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-13,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-14,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-15,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-16,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-17,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-18,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-19,"Bristol Bay plus Lake and Peninsula",1,1,41.3223140495868
2021-03-20,"Bristol Bay plus Lake and Peninsula",7,8,330.578512396694
2021-03-21,"Bristol Bay plus Lake and Peninsula",0,8,330.578512396694
2021-03-22,"Bristol Bay plus Lake and Peninsula",0,8,330.578512396694
2021-03-23,"Bristol Bay plus Lake and Peninsula",0,8,330.578512396694
2021-03-24,"Bristol Bay plus Lake and Peninsula",0,8,330.578512396694
2021-03-25,"Bristol Bay plus Lake and Peninsula",0,8,330.578512396694
2021-03-26,"Bristol Bay plus Lake and Peninsula",0,7,289.256198347107
2021-03-27,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-28,"Bristol Bay plus Lake and Peninsula",0,0,0
2021-03-29,"Bristol Bay plus Lake and Peninsula",0,0,0
